ric,company_name,name_bhrc,company_id,url_bhrc,category,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
SPMI.MI,Saipem SpA,Saipem,759574,https://www.business-humanrights.org/en/companies/saipem/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMI.MI,Saipem SpA,Saipem,759574,https://www.business-humanrights.org/en/companies/saipem/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.L,Spirax Group PLC,Spirax-Sarco Engineering plc,901606,https://www.business-humanrights.org/en/companies/spirax-sarco-engineering-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.L,Spirax Group PLC,Spirax-Sarco Engineering plc,901606,https://www.business-humanrights.org/en/companies/spirax-sarco-engineering-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.L,Spirax Group PLC,Spirax-Sarco Engineering plc,901606,https://www.business-humanrights.org/en/companies/spirax-sarco-engineering-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRENH.S,Swiss Re AG,Swiss Re,759197,https://www.business-humanrights.org/en/companies/swiss-re/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRENH.S,Swiss Re AG,Swiss Re,759197,https://www.business-humanrights.org/en/companies/swiss-re/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRENH.S,Swiss Re AG,Swiss Re,759197,https://www.business-humanrights.org/en/companies/swiss-re/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRG.MI,Snam SpA,Snam,764846,https://www.business-humanrights.org/en/companies/snam/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG.MI,Snam SpA,Snam,764846,https://www.business-humanrights.org/en/companies/snam/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG.MI,Snam SpA,Snam,764846,https://www.business-humanrights.org/en/companies/snam/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRP.L,Serco Group PLC,Serco,759453,https://www.business-humanrights.org/en/companies/serco/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRP.L,Serco Group PLC,Serco,759453,https://www.business-humanrights.org/en/companies/serco/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRP.L,Serco Group PLC,Serco,759453,https://www.business-humanrights.org/en/companies/serco/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SSE.L,SSE PLC,SSE plc,899783,https://www.business-humanrights.org/en/companies/sse-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE.L,SSE PLC,SSE plc,899783,https://www.business-humanrights.org/en/companies/sse-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE.L,SSE PLC,SSE plc,899783,https://www.business-humanrights.org/en/companies/sse-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN.L,Standard Chartered PLC,Standard Chartered,759163,https://www.business-humanrights.org/en/companies/standard-chartered/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN.L,Standard Chartered PLC,Standard Chartered,759163,https://www.business-humanrights.org/en/companies/standard-chartered/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAN.L,Standard Chartered PLC,Standard Chartered,759163,https://www.business-humanrights.org/en/companies/standard-chartered/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
STB.OL,Storebrand ASA,Storebrand,759196,https://www.business-humanrights.org/en/companies/storebrand/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB.OL,Storebrand ASA,Storebrand,759196,https://www.business-humanrights.org/en/companies/storebrand/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB.OL,Storebrand ASA,Storebrand,759196,https://www.business-humanrights.org/en/companies/storebrand/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
STERV.HE,Stora Enso Oyj,Stora Enso,759212,https://www.business-humanrights.org/en/companies/stora-enso/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STERV.HE,Stora Enso Oyj,Stora Enso,759212,https://www.business-humanrights.org/en/companies/stora-enso/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STERV.HE,Stora Enso Oyj,Stora Enso,759212,https://www.business-humanrights.org/en/companies/stora-enso/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STLAM.MI,Stellantis NV,Stellantis,923359,https://www.business-humanrights.org/en/companies/stellantis/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STLAM.MI,Stellantis NV,Stellantis,923359,https://www.business-humanrights.org/en/companies/stellantis/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STLAM.MI,Stellantis NV,Stellantis,923359,https://www.business-humanrights.org/en/companies/stellantis/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1
STMMI.MI,STMicroelectronics NV,STMicroelectronics,936622,https://www.business-humanrights.org/en/companies/stmicroelectronics-2/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STMMI.MI,STMicroelectronics NV,STMicroelectronics,936622,https://www.business-humanrights.org/en/companies/stmicroelectronics-2/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STMMI.MI,STMicroelectronics NV,STMicroelectronics,936622,https://www.business-humanrights.org/en/companies/stmicroelectronics-2/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBC.OL,Subsea 7 SA,Subsea 7,764247,https://www.business-humanrights.org/en/companies/subsea-7/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBC.OL,Subsea 7 SA,Subsea 7,764247,https://www.business-humanrights.org/en/companies/subsea-7/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBC.OL,Subsea 7 SA,Subsea 7,764247,https://www.business-humanrights.org/en/companies/subsea-7/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUN.S,Sulzer AG,Sulzer AG,902049,https://www.business-humanrights.org/en/companies/sulzer-ag/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUN.S,Sulzer AG,Sulzer AG,902049,https://www.business-humanrights.org/en/companies/sulzer-ag/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUN.S,Sulzer AG,Sulzer AG,902049,https://www.business-humanrights.org/en/companies/sulzer-ag/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVT.L,Severn Trent PLC,Severn Trent,759148,https://www.business-humanrights.org/en/companies/severn-trent/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVT.L,Severn Trent PLC,Severn Trent,759148,https://www.business-humanrights.org/en/companies/severn-trent/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVT.L,Severn Trent PLC,Severn Trent,759148,https://www.business-humanrights.org/en/companies/severn-trent/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDa.ST,Swedbank AB,Swedbank,759187,https://www.business-humanrights.org/en/companies/swedbank/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDa.ST,Swedbank AB,Swedbank,759187,https://www.business-humanrights.org/en/companies/swedbank/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDa.ST,Swedbank AB,Swedbank,759187,https://www.business-humanrights.org/en/companies/swedbank/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SXS.L,Spectris PLC,Spectris,761795,https://www.business-humanrights.org/en/companies/spectris/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXS.L,Spectris PLC,Spectris,761795,https://www.business-humanrights.org/en/companies/spectris/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXS.L,Spectris PLC,Spectris,761795,https://www.business-humanrights.org/en/companies/spectris/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SY1G.DE,Symrise AG,Symrise,763969,https://www.business-humanrights.org/en/companies/symrise/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SY1G.DE,Symrise AG,Symrise,763969,https://www.business-humanrights.org/en/companies/symrise/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SY1G.DE,Symrise AG,Symrise,763969,https://www.business-humanrights.org/en/companies/symrise/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYDB.CO,Sydbank A/S,Sydbank,908861,https://www.business-humanrights.org/en/companies/sydbank/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYDB.CO,Sydbank A/S,Sydbank,908861,https://www.business-humanrights.org/en/companies/sydbank/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYDB.CO,Sydbank A/S,Sydbank,908861,https://www.business-humanrights.org/en/companies/sydbank/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYENS.BR,Syensqo NV,Syensqo,964345,https://www.business-humanrights.org/en/companies/syensqo/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYENS.BR,Syensqo NV,Syensqo,964345,https://www.business-humanrights.org/en/companies/syensqo/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYENS.BR,Syensqo NV,Syensqo,964345,https://www.business-humanrights.org/en/companies/syensqo/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TATE.L,Tate & Lyle PLC,Tate & Lyle,759596,https://www.business-humanrights.org/en/companies/tate-lyle/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TATE.L,Tate & Lyle PLC,Tate & Lyle,759596,https://www.business-humanrights.org/en/companies/tate-lyle/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TATE.L,Tate & Lyle PLC,Tate & Lyle,759596,https://www.business-humanrights.org/en/companies/tate-lyle/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCAPI.L,TP ICAP Group PLC,TP ICAP plc,899894,https://www.business-humanrights.org/en/companies/tp-icap-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCAPI.L,TP ICAP Group PLC,TP ICAP plc,899894,https://www.business-humanrights.org/en/companies/tp-icap-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCAPI.L,TP ICAP Group PLC,TP ICAP plc,899894,https://www.business-humanrights.org/en/companies/tp-icap-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCFP.PA,Thales SA,Thales,759682,https://www.business-humanrights.org/en/companies/thales/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCFP.PA,Thales SA,Thales,759682,https://www.business-humanrights.org/en/companies/thales/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCFP.PA,Thales SA,Thales,759682,https://www.business-humanrights.org/en/companies/thales/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
TE.PA,Technip Energies NV,Technip Energies,918531,https://www.business-humanrights.org/en/companies/technip-energies/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE.PA,Technip Energies NV,Technip Energies,918531,https://www.business-humanrights.org/en/companies/technip-energies/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE.PA,Technip Energies NV,Technip Energies,918531,https://www.business-humanrights.org/en/companies/technip-energies/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TEF.MC,Telefonica SA,Telefónica,759657,https://www.business-humanrights.org/en/companies/telefónica/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEF.MC,Telefonica SA,Telefónica,759657,https://www.business-humanrights.org/en/companies/telefónica/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEF.MC,Telefonica SA,Telefónica,759657,https://www.business-humanrights.org/en/companies/telefónica/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TEL.OL,Telenor ASA,Telenor,759644,https://www.business-humanrights.org/en/companies/telenor/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEL.OL,Telenor ASA,Telenor,759644,https://www.business-humanrights.org/en/companies/telenor/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEL.OL,Telenor ASA,Telenor,759644,https://www.business-humanrights.org/en/companies/telenor/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TEL2b.ST,Tele2 AB,Tele2,765631,https://www.business-humanrights.org/en/companies/tele2/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEL2b.ST,Tele2 AB,Tele2,765631,https://www.business-humanrights.org/en/companies/tele2/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEL2b.ST,Tele2 AB,Tele2,765631,https://www.business-humanrights.org/en/companies/tele2/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELIA.ST,Telia Company AB,Telia,759634,https://www.business-humanrights.org/en/companies/telia/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELIA.ST,Telia Company AB,Telia,759634,https://www.business-humanrights.org/en/companies/telia/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELIA.ST,Telia Company AB,Telia,759634,https://www.business-humanrights.org/en/companies/telia/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMN.S,Temenos AG,Temenos Group AG,902280,https://www.business-humanrights.org/en/companies/temenos-group-ag/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMN.S,Temenos AG,Temenos Group AG,902280,https://www.business-humanrights.org/en/companies/temenos-group-ag/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMN.S,Temenos AG,Temenos Group AG,902280,https://www.business-humanrights.org/en/companies/temenos-group-ag/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENR.MI,Tenaris SA,Tenaris,765927,https://www.business-humanrights.org/en/companies/tenaris/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENR.MI,Tenaris SA,Tenaris,765927,https://www.business-humanrights.org/en/companies/tenaris/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENR.MI,Tenaris SA,Tenaris,765927,https://www.business-humanrights.org/en/companies/tenaris/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THULE.ST,Thule Group AB,Thule Group,764302,https://www.business-humanrights.org/en/companies/thule-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THULE.ST,Thule Group AB,Thule Group,764302,https://www.business-humanrights.org/en/companies/thule-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THULE.ST,Thule Group AB,Thule Group,764302,https://www.business-humanrights.org/en/companies/thule-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKAG.DE,thyssenkrupp AG,Thyssenkrupp,759693,https://www.business-humanrights.org/en/companies/thyssenkrupp/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKAG.DE,thyssenkrupp AG,Thyssenkrupp,759693,https://www.business-humanrights.org/en/companies/thyssenkrupp/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKAG.DE,thyssenkrupp AG,Thyssenkrupp,759693,https://www.business-humanrights.org/en/companies/thyssenkrupp/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
TKWY.AS,Just Eat Takeaway.com NV,Just Eat,764679,https://www.business-humanrights.org/en/companies/just-eat/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKWY.AS,Just Eat Takeaway.com NV,Just Eat,764679,https://www.business-humanrights.org/en/companies/just-eat/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKWY.AS,Just Eat Takeaway.com NV,Just Eat,764679,https://www.business-humanrights.org/en/companies/just-eat/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TLIT.MI,Telecom Italia SpA,Telecom Italia,759795,https://www.business-humanrights.org/en/companies/telecom-italia/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLIT.MI,Telecom Italia SpA,Telecom Italia,759795,https://www.business-humanrights.org/en/companies/telecom-italia/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLIT.MI,Telecom Italia SpA,Telecom Italia,759795,https://www.business-humanrights.org/en/companies/telecom-italia/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRELb.ST,Trelleborg AB,Trelleborg,759825,https://www.business-humanrights.org/en/companies/trelleborg/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRELb.ST,Trelleborg AB,Trelleborg,759825,https://www.business-humanrights.org/en/companies/trelleborg/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRELb.ST,Trelleborg AB,Trelleborg,759825,https://www.business-humanrights.org/en/companies/trelleborg/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSCO.L,Tesco PLC,Tesco,759590,https://www.business-humanrights.org/en/companies/tesco/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
TSCO.L,Tesco PLC,Tesco,759590,https://www.business-humanrights.org/en/companies/tesco/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSCO.L,Tesco PLC,Tesco,759590,https://www.business-humanrights.org/en/companies/tesco/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,5,0
TTEF.PA,TotalEnergies SE,TotalEnergies (formerly Total),759628,https://www.business-humanrights.org/en/companies/totalenergies-formerly-total/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,11,22,14,29,27,40,1
TTEF.PA,TotalEnergies SE,TotalEnergies (formerly Total),759628,https://www.business-humanrights.org/en/companies/totalenergies-formerly-total/,lawsuits,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
TTEF.PA,TotalEnergies SE,TotalEnergies (formerly Total),759628,https://www.business-humanrights.org/en/companies/totalenergies-formerly-total/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,29,6
TUI1n.DE,TUI AG,TUI Travel,759661,https://www.business-humanrights.org/en/companies/tui-travel/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUI1n.DE,TUI AG,TUI Travel,759661,https://www.business-humanrights.org/en/companies/tui-travel/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUI1n.DE,TUI AG,TUI Travel,759661,https://www.business-humanrights.org/en/companies/tui-travel/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TW.L,Taylor Wimpey PLC,Taylor Wimpey,759782,https://www.business-humanrights.org/en/companies/taylor-wimpey/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TW.L,Taylor Wimpey PLC,Taylor Wimpey,759782,https://www.business-humanrights.org/en/companies/taylor-wimpey/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TW.L,Taylor Wimpey PLC,Taylor Wimpey,759782,https://www.business-humanrights.org/en/companies/taylor-wimpey/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBSG.S,UBS Group AG,UBS,759827,https://www.business-humanrights.org/en/companies/ubs/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBSG.S,UBS Group AG,UBS,759827,https://www.business-humanrights.org/en/companies/ubs/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
